X0_missing_rate,X0_obs_vs_full_ratio,X0_iqr_ratio,X0_obs_skew_diff,coef_X1_abs,auc_mask_from_Xobs,log_pval_X1_mask,X1_mean_diff,X1_mannwhitney_pval,little_proxy_score,X0_ks_obs_vs_imputed,X0_tail_missing_ratio,mask_entropy,X0_censoring_score,X0_mean_shift_X1_to_X4,mechdetect_auc_complete,mechdetect_auc_shuffled,mechdetect_auc_excluded,mechdetect_delta_complete_shuffled,mechdetect_delta_complete_excluded,mechdetect_mwu_pvalue,caafe_missing_rate_by_quantile,caafe_tail_asymmetry,caafe_kurtosis_excess,caafe_cond_entropy_X0_mask,adv_imputation_divergence_ks,adv_imputation_divergence_wasserstein,adv_imputation_cv,adv_partial_dcor_X0_mask,adv_residual_spearman_X0_mask,adv_density_ratio_range,adv_density_ratio_tail_asym
0.08,1.0141590987679034,1.2499999999999998,-0.1075309661649202,0.08433587149255829,0.3799283154121864,0.00516066677949754,-0.0009175607001694064,0.9898443785142073,0.2717391304347826,0.03739130434782609,1.0,2.9848325194971337,0.010253715386733761,0.06825522050799082,0.3925925925925926,0.4190561529271207,0.3762246117084827,-0.02646356033452807,0.0163679808841099,0.7,20.0,0.07692307692307693,1.8830195980529085,0.2664067193691003,0.5416666666666666,0.10369318181818182,0.07625135355698015,0.1669833858989058,0.0021664376203993202,0.0,1.0
0.06,1.0162400111042809,1.3396226415094334,-0.09885307543436639,0.43482475581470037,0.6169354838709677,0.11005785867064535,-0.022819379202357937,0.9246415662370623,0.2898936170212766,0.029361702127659574,1.0,2.805481935798961,0.0395865134515086,0.06522393800783725,0.6651545698924731,0.3840277777777778,0.6115591397849462,0.2811267921146953,0.053595430107526876,0.2,20.0,0.3333333333333333,3.832959336587191,0.17006041357861862,0.6666666666666666,0.11174242424242424,0.1698474073620639,0.16174614078978045,0.03256394560272707,0.0,1.0
0.14,1.030170984701369,1.362068965517241,-0.20964288885637772,0.013738418002440257,0.5248768472906403,0.18204835932445126,0.023568624066962862,0.5273473398684161,0.26993355481727577,0.06511627906976744,1.0,3.6514759267847308,0.021135685532040503,0.07476338733337469,0.6047619047619047,0.372117438858262,0.5248768472906403,0.23264446590364274,0.0798850574712644,0.1,20.0,0.2,2.2209692429882724,0.3299834604515559,0.6666666666666666,0.08295454545454545,0.14903817303298367,0.2580835750104852,0.054634052665690484,0.2825102762586068,1.0259840623228054
0.06,1.0162744821755672,1.0,-0.0851562905379073,0.3531344110059161,0.5482190860215054,0.9266347081385445,0.13076816800221064,0.19545619071497566,0.42641843971631205,0.03,1.0,2.574453277067861,0.0,0.10956291939347404,0.6801075268817204,0.4222670250896057,0.5535954301075269,0.2578405017921147,0.1265120967741935,0.26828588367711736,20.0,0.6,0.9871288858548493,0.17530150938350555,0.6666666666666666,0.19962121212121212,0.24374257895381232,0.22449468879531304,0.1622489333229316,0.0,1.0
0.09,1.0272660793258352,1.1999999999999997,-0.13155055518296743,0.17735968010041656,0.3866188769414576,0.3854314293670166,0.051646765932480215,0.5024582120476726,0.239010989010989,0.04351648351648352,1.0,2.7188851551884903,0.01640572861772757,0.048066911072612926,0.4534050179211469,0.6617383512544802,0.38291517323775387,-0.20833333333333331,0.07048984468339303,0.2,20.0,0.16666666666666666,0.9007863115609784,0.18397852037120044,0.5555555555555556,0.14151815370477616,0.21241301584747918,0.21594422161880736,0.14081675518348488,0.0,1.0
0.16,1.0461760461760463,1.2459016393442617,-0.2654790255620205,0.22518646044903606,0.4261904761904762,0.2418483738705267,0.025780766852195464,0.584520295971448,0.1800595238095238,0.0761904761904762,1.0,4.0834870754868575,0.038150097412020384,0.04971900982375295,0.49682539682539684,0.3960826210826211,0.4238095238095238,0.10074277574277574,0.07301587301587303,0.4,20.0,0.6363636363636364,2.349158673156415,0.20162658932046287,0.6875,0.1078125,0.140991397018232,0.217903124143572,0.08158354286811612,0.36055822325791886,1.115157613618961
0.09,1.0065995600293314,1.0625,-0.09307186461026573,0.33263409431848295,0.609557945041816,0.18631725458374976,-0.026616240901955163,0.5746755916291812,0.24236874236874234,0.04450549450549451,1.0,3.2320417739945784,0.021858975854010684,0.0586244741722076,0.5800477897252091,0.20181683351872448,0.609557945041816,0.3782309562064846,-0.029510155316606945,0.1,20.0,0.058823529411764705,2.01130693383302,0.3124273325234697,0.5185185185185185,0.06994949494949497,0.02616736978784683,0.16808915140918768,0.02147117773430468,0.0,1.0
0.12,1.0345997286295796,1.2131147540983602,-0.1875435808846937,0.09319415360050318,0.5727011494252873,0.5561408551815906,0.06385281385281383,0.29054657760545266,0.2850378787878788,0.05454545454545454,1.0,3.40626165054357,0.012890319592183858,0.07863288030182047,0.5890804597701149,0.7312169312169311,0.5754789272030651,-0.14213647144681618,0.013601532567049768,0.2,20.0,0.2,1.6625914806652702,0.18173615517029668,0.6666666666666666,0.12803676358309599,0.19338007175074268,0.22218862919150348,0.11886173104735388,0.3107231805372296,1.0863980526469095
0.05,1.0057854917668003,1.0,-0.06808766736311878,0.6251627350565397,0.6169354838709676,1.0865323905834452,0.14135338345864662,0.09132395478566689,0.4052631578947369,0.02368421052631579,1.0,1.9098424561831946,0.007985972341797683,0.10203384527517625,0.6273521505376344,0.36654040404040406,0.6169354838709676,0.2608117464972303,0.01041666666666674,0.2,20.0,0.05263157894736842,4.340073936756956,0.1559849474624007,0.7999999999999999,0.061818181818181835,0.09252524291949969,0.19009833622483127,0.07050266455422727,0.0,1.0
0.15,1.0465336617850083,1.0,-0.23694307667791392,0.48653102422068345,0.6473727422003284,0.43838932442206063,-0.05024191494779737,0.5017905286557569,0.28137254901960784,0.07235294117647059,1.0,4.070994864160357,0.02200119976628459,0.053075980736744806,0.6282430213464697,0.4603174603174603,0.6306239737274221,0.1679255610290094,-0.0023809523809523725,0.4,20.0,0.0,1.1053282612182675,0.18845743880400223,0.7111111111111111,0.11484848484848485,0.14879056595648332,0.22552553962348432,0.10929342151061609,0.3898733927737008,1.1526416014545735
0.1,1.0205314009661834,1.111111111111111,-0.14473931009842667,0.7060154041362151,0.6555555555555554,0.49654767457726817,-0.06803751803751801,0.33677744338770044,0.24722222222222223,0.05,1.0,3.3314153263386683,0.0,0.07500310031798396,0.6518518518518518,0.7343434343434344,0.6537037037037038,-0.08249158249158262,-0.0018518518518519933,1.0,20.0,0.2727272727272727,2.3543468917825416,0.19781519326822208,0.5666666666666667,0.08863636363636365,0.09993682397305194,0.16113780976114844,0.04105330748873299,0.21153824077340788,1.0662596118194214
0.05,1.0056810178881639,1.0,-0.05488457219313392,0.40771729520079003,0.48807123655913975,0.30001462465904355,0.05919343814080652,0.3461268187711426,0.4052631578947368,0.024210526315789474,1.0,2.009516775372653,0.011956234200303607,0.07965288120302462,0.48269489247311825,0.5184099055066796,0.48807123655913975,-0.035715013033561394,-0.005376344086021501,1.0,20.0,0.5384615384615384,1.5363940563656824,0.27692851701643645,0.6666666666666666,0.09318181818181823,0.14038271112619077,0.15958184347225948,0.07036556971748158,0.0,1.0
0.1,1.0139435456444639,1.0937499999999998,-0.1336929499837307,0.1943751660790538,0.2814814814814815,0.2575302021760057,-0.03694083694083683,0.48296129549249167,0.26944444444444443,0.04777777777777778,1.0,3.2591769491134683,0.017403441641162313,0.07445088359647736,0.2777777777777778,0.6727505870720553,0.2814814814814815,-0.39497280929427747,-0.003703703703703709,0.1,20.0,0.058823529411764705,2.4186249951544916,0.24439218493127557,0.6333333333333333,0.08340909090909093,0.1014961825483053,0.157983182671502,0.05821566380019084,0.2266725625841436,1.0265978771347204
0.1,1.0297855037104806,1.0,-0.15793522059352982,0.14725311360495585,0.6296296296296297,0.07294829174574172,0.011976911976911975,0.678476398213711,0.2722222222222222,0.04666666666666667,1.0,3.4029030084262515,0.052504873334720065,0.06298442738863426,0.7425925925925926,0.34898034853540966,0.6296296296296297,0.3936122440571829,0.11296296296296293,0.1,20.0,0.0,1.5774366851396682,0.2667478487440981,0.6333333333333333,0.11363907871511603,0.18855348905986277,0.21987962987138054,0.10696345730283809,0.21193566440555034,1.056640652612309
0.11,1.0054918213198623,1.25,-0.12269014476187956,0.4970467813351251,0.6166028097062579,1.1880769555792599,0.09979040367191544,0.053460527202173765,0.23850868232890704,0.05314606741573034,1.0,3.3693113254416676,0.0061258065104719895,0.055099191991138205,0.6175287356321838,0.7764111247947456,0.6138250319284801,-0.1588823891625618,0.0037037037037036535,0.4,20.0,0.0,3.659022744172229,0.2619833880203319,0.6060606060606061,0.09669421487603307,0.11436751991806238,0.16862972078122648,0.14869025114771808,0.2526317558420613,0.9852032996069185
0.13,1.010248474408012,1.1249999999999998,-0.14012280903725838,0.0384798987925111,0.5885057471264368,0.2178323460973529,0.026094595060112274,0.6889328529546732,0.2482316534040672,0.06126436781609195,1.0,3.7716284088827687,0.013466631782196403,0.03918827088081078,0.6114942528735633,0.748884847148736,0.5908045977011493,-0.13739059427517275,0.020689655172413945,0.4,20.0,0.125,2.036746005131569,0.2584412095386802,0.5641025641025641,0.0729020979020979,0.04850154842069504,0.2008324558672897,0.019095284388914894,0.28187535544456566,0.9846610153759479
0.07,1.0216012113545323,1.0,-0.11575460506285928,0.746229004057156,0.39605734767025086,0.5910979467820232,-0.08027609870927835,0.3573383325119165,0.2695852534562212,0.03387096774193549,1.0,3.1633640705669768,0.05263523880628935,0.045596392984233174,0.4157706093189964,0.29436063218390807,0.3978494623655913,0.12140997713508833,0.017921146953405076,0.7,20.0,0.2,3.093922844487719,0.17345873434443557,0.7142857142857143,0.16558441558441558,0.2431265626740684,0.1586083219569698,0.03708060034686174,0.0,1.0
0.06,1.0087136058230686,1.0,-0.07587286284287464,0.036681073322730365,0.34677419354838707,0.03222083377616691,0.0075527309569862755,0.9883980133132331,0.23049645390070922,0.03,1.0,2.4778708945719883,0.0,0.041272396136749295,0.36811155913978494,0.3333333333333333,0.34156586021505375,0.034778225806451624,0.026545698924731187,1.0,20.0,0.125,1.7817956531545986,0.22784049390212519,0.49999999999999994,0.13712121212121212,0.10070480650901459,0.12960961797034132,0.024916285601123394,0.0,1.0
0.12,1.0061213857775462,1.121212121212121,-0.13178750542843498,0.3426678175363546,0.4164750957854406,0.29385651650206485,-0.039157811885084576,0.6628230081480952,0.23200757575757575,0.057272727272727274,1.0,3.542158526146583,0.0,0.021330860326238953,0.3970306513409962,0.43714797747055806,0.41379310344827586,-0.04011732612956187,-0.01676245210727967,0.2,20.0,0.6,3.0937446337585373,0.3061491464503254,0.5277777777777778,0.07462121212121212,0.04729756284926263,0.1538186244824694,0.004518912820389719,0.29465960436751804,1.043045329021036
0.11,1.0268002001902907,1.3846153846153846,-0.18156785763343275,0.23702765833089512,0.5026819923371647,0.8164369171226149,0.08060835997506069,0.1012456067708343,0.2900919305413688,0.05438202247191011,1.0,3.3708312816689507,0.030635172033230244,0.055576017786801546,0.5364942528735632,0.6355706075533661,0.5054597701149425,-0.09907635467980291,0.03103448275862075,0.7,20.0,0.7777777777777778,4.002450387685637,0.18699386927424855,0.6060606060606061,0.10950413223140495,0.18798883031212443,0.21696570214522595,0.11176456467990108,0.24774913628124895,1.0750427404756318
0.06,1.0138896114030072,1.0909090909090908,-0.09676315680876679,0.2389047163978028,0.669858870967742,0.47818076632042933,-0.07888919591047247,0.4412043610175863,0.3147163120567376,0.0274468085106383,1.0,2.769683130778331,0.017593206121229558,0.07347510231924159,0.6695228494623656,0.542002688172043,0.6591061827956989,0.12752016129032262,0.01041666666666674,0.1840386271964254,20.0,0.6666666666666666,4.630062763677501,0.1549337997373905,0.7777777777777778,0.07196969696969696,0.10879327158397241,0.17495974731393563,0.06694271911663216,0.0,1.0
0.12,1.009099393373775,1.28,-0.13835464453685953,0.39625937785635135,0.5662835249042145,1.3397821076253023,0.10982388823297917,0.11591456158071717,0.33617424242424243,0.05863636363636364,1.0,3.166526062284082,0.01928929022172863,0.07429575039216345,0.5687739463601532,0.4597883597883598,0.5579501915708812,0.10898558657179341,0.010823754789272,0.4,20.0,0.058823529411764705,2.9560305776942064,0.28878699095153554,0.5555555555555555,0.08162878787878788,0.08995457047806227,0.15068294948127314,0.013352536982026587,0.3714272360367741,1.0860281736343462
0.05,1.0103572183470724,1.1785714285714288,-0.07117031081110903,0.1318081507830112,0.2207661290322581,0.3734944625830997,0.06322624743677374,0.6120847472371845,0.33684210526315794,0.02368421052631579,1.0,2.5095669422145406,0.01198208053845479,0.05167724392754294,0.27284946236559143,0.5529233870967741,0.2153897849462366,-0.2800739247311827,0.05745967741935484,0.1,20.0,0.5,2.3491079621839477,0.24764181590255965,0.6666666666666666,0.07354890762750876,0.15434270905675826,0.17132156843301294,0.058704210475778965,0.0,1.0
0.04,1.0082497911445278,1.1199999999999999,-0.062447886482051684,0.17194003368744112,0.06770833333333333,0.1141782609949941,0.03023538961038963,0.7115435190474639,0.2890625,0.01875,1.0,2.3156855511721073,0.0035531191722036957,0.0655708874932355,0.5,0.5,0.5,0.0,0.0,1.0,20.0,0.8,4.269365317887328,0.14198594801511616,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.09,1.0204859560657378,1.2222222222222219,-0.12050142442846568,0.0322431979318209,0.47383512544802864,0.05527807433451373,-0.008927580356151793,0.8704363172836027,0.2573260073260073,0.04153846153846154,1.0,3.0691698843513704,0.0,0.0758127910986395,0.4850657108721624,0.34721424010217117,0.47025089605734766,0.1378514707699912,0.014814814814814725,0.4,20.0,0.5,0.49032816729377604,0.37157739377704735,0.6666666666666666,0.060606060606060615,0.08406454130618535,0.1997273922000729,0.06998403725440776,0.0,1.0
0.05,1.0041678782591839,1.0,-0.06326607704191378,0.05460627236873333,0.2456317204301075,0.0505077303586573,0.01257689678742313,0.8244892696555745,0.2947368421052632,0.02368421052631579,1.0,2.5155497986114983,0.003987674484339962,0.044883709559929465,0.2508400537634408,0.0,0.23521505376344085,0.0,0.015624999999999972,0.0,20.0,0.0,4.462469035819316,0.20339316644320354,0.6,0.06,0.05847251173953499,0.16291354021957297,0.10400700941590199,0.0,1.0
0.09,1.010989010989011,1.2499999999999998,-0.11049710814516467,0.042011675678049455,0.5016726403823178,0.15156528349931597,0.026045383188240262,0.5424130924423372,0.344017094017094,0.04450549450549451,1.0,3.04391813774846,0.02189430731087281,0.02736776113585647,0.4866188769414575,0.6836580086580085,0.4943847072879331,-0.19703913171655102,-0.0077658303464755996,0.2,20.0,0.5,2.1965034125902925,0.29507810259416395,0.6296296296296295,0.05752987237462438,0.08664078730448224,0.1592964602946205,0.0034505727950839846,0.0,1.0
0.14,1.035610465116279,1.4242424242424236,-0.22276242523851586,0.09463415889028137,0.39490968801313625,0.05525506844069019,0.008801829399836036,0.8227912108370329,0.18646179401993354,0.07,1.0,3.4679868707076125,0.0,0.04062531677700998,0.48144499178981937,0.7077783859393055,0.39490968801313625,-0.22633339414948617,0.08653530377668311,0.4,20.0,0.06666666666666667,2.402223700425729,0.3398517136881799,0.4047619047619047,0.1327922077922078,0.10831421271210359,0.1679037466106436,0.0312730677133032,0.35890497278080136,1.161770819275163
0.11,1.0122937813611004,1.176470588235294,-0.1268917946949486,0.04922301938228665,0.6551724137931035,0.28118572521625224,0.0359630155340063,0.2580614895890463,0.3516343207354443,0.05314606741573034,1.0,3.3961009217961857,0.03062103815841418,0.07760268277504964,0.6737867177522349,0.5471070148489504,0.6551724137931035,0.12667970290328445,0.01861430395913133,0.2,20.0,0.0,1.3272751692150164,0.2859552312100065,0.5454545454545454,0.07623966942148763,0.09552849528258148,0.1879212700664707,0.059064285371357245,0.27358545868211415,1.001087596154586
0.12,1.017343006121061,1.3749999999999996,-0.1449717706222522,0.06573416597874779,0.5377394636015325,0.2186304623991117,0.02848288075560801,0.5101505881026884,0.3134469696969697,0.06,1.0,3.356677677217824,0.0,0.04556575780989529,0.5600574712643678,0.5240458466264918,0.5377394636015325,0.036011624637875994,0.022318007662835315,1.0,20.0,0.0,1.021777454758908,0.2973518888443784,0.5833333333333333,0.12083333333333332,0.09966513751906708,0.16695871951223223,0.045418537100607344,0.3282911239392603,1.027792562887712
0.14,1.0146307908035028,1.4285714285714284,-0.12571595473700725,0.36779362788494524,0.7064039408866994,0.18244261563330366,-0.021691763386115476,0.2841977385032517,0.2894518272425249,0.06837209302325581,1.0,3.7139737227836553,0.04935378233326477,0.060402640345927246,0.683743842364532,0.5497111232743416,0.7006568144499178,0.13403271909019043,-0.01691297208538578,0.2,20.0,0.38461538461538464,0.00473110097289009,0.320392557773946,0.5238095238095237,0.04626623376623377,0.06596071734642238,0.2153254667251392,0.040089781906785256,0.36136934320698877,1.020986905257254
0.1,1.021369678613495,1.1249999999999998,-0.16832682766741636,0.11718335507476133,0.6453703703703704,0.18477151798728345,-0.02698412698412697,1.0,0.29444444444444445,0.042222222222222223,1.0,3.246519873868552,0.023390660999195803,0.049926232899555854,0.6620370370370371,0.34396860709430227,0.6527777777777778,0.3180684299427348,0.0092592592592593,0.2,20.0,0.2857142857142857,4.801705414271132,0.13647684867109872,0.7000000000000001,0.09227272727272728,0.16307576224701661,0.14185851211824627,0.0064818927126721005,0.19998373910144607,1.0466518125825952
0.1,1.0334110334110334,1.1428571428571426,-0.15643873099272998,0.3281143604866141,0.6796296296296296,0.18077119842776132,-0.02489177489177491,0.8222722587697379,0.3,0.04666666666666667,1.0,3.2721920930907555,0.01742170854181439,0.08359589430174487,0.7157407407407407,0.6945649487084414,0.6787037037037037,0.021175792032299245,0.03703703703703698,1.0,20.0,0.125,1.0635600186986496,0.17406736584923208,0.6,0.11363636363636362,0.17148323208804564,0.16804678436286996,0.1345612550488228,0.24052530305913966,1.0983733878605082
0.05,1.006584703227886,1.1428571428571428,-0.05587715495919188,0.2371819232332403,0.5421706989247311,0.5792178411288083,0.0971975393028025,0.28141357639052467,0.3710526315789474,0.024210526315789474,1.0,2.1644139475502326,0.011959699608095897,0.10014257503297318,0.6003024193548386,0.4533770161290323,0.5367943548387096,0.14692540322580633,0.063508064516129,0.7,20.0,0.25,1.292072799641443,0.2214128707425846,0.7333333333333334,0.10863636363636364,0.1430124851079557,0.1784731771800873,0.02716132361942941,0.0,1.0
0.16,1.016604724957076,1.2812499999999996,-0.17678423815849476,0.10497194210905268,0.5797619047619048,0.251902598234309,-0.029414038342609805,0.5914302972793708,0.24851190476190477,0.07809523809523809,1.0,4.305169685826545,0.015207652469499119,0.06157507726006262,0.5626984126984127,0.3412164750957855,0.5797619047619048,0.2214819376026272,-0.017063492063492114,0.1,20.0,0.6363636363636364,1.5323460590707736,0.33389083977967215,0.4791666666666667,0.11647727272727273,0.026250168092861896,0.1401786048142638,0.03491568144991899,0.407171826896892,1.0213813155146656
0.06,1.0150582210571237,1.157894736842105,-0.09382083415824871,0.07734652707426308,0.3792002688172043,0.15764470730278168,0.032536612323846414,1.0,0.28900709219858156,0.0274468085106383,1.0,2.535346362375043,0.004399141563712327,0.05264569645524961,0.432627688172043,0.570685348104703,0.3738239247311828,-0.13805765993265995,0.05880376344086019,0.7,20.0,1.0,3.0600923667119178,0.15007820424887472,0.4444444444444444,0.08843199859785958,0.13754045388953043,0.14034312011373748,0.07404718039811087,0.0,1.0
0.12,1.014662133446664,1.0999999999999999,-0.1455032941642751,0.33647197917437327,0.5459770114942529,0.906099751085937,0.08783451397087769,0.04907942919341216,0.2793560606060606,0.06,1.0,3.722039487607605,0.0,0.07794855010794918,0.5798850574712643,0.47761533979554,0.5459770114942529,0.10226971767572429,0.03390804597701136,0.4,20.0,0.0,1.928839484893751,0.3061491464503254,0.6388888888888888,0.06382575757575758,0.07811413747135883,0.20728388113062204,0.004896724715257859,0.2943338070499155,1.0498991274607523
0.09,1.0267105157616105,1.0389610389610389,-0.14193515647035526,0.3310533431755744,0.6156511350059737,0.0717103497561768,0.012511298225584,0.880021218386483,0.36721611721611724,0.04252747252747253,1.0,3.5210284325472245,0.02741159685727821,0.07299044994773367,0.7115890083632018,0.533886316872428,0.61194743130227,0.17770269149077378,0.0996415770609318,0.7,20.0,0.6,2.0917439616105007,0.1511197180052813,0.5555555555555556,0.1241928891648737,0.1873736409271112,0.16214127606701673,0.10441222363588351,0.0,1.0
0.11,1.0175504557527029,1.2499999999999998,-0.14766063179177902,0.4108025630126969,0.36181353767560664,0.6613297623981347,-0.07268216971996339,0.16907881288088322,0.24591419816138915,0.050674157303370784,1.0,3.4958127175737657,0.02454417161931286,0.0527420063529429,0.3164431673052363,0.5643461871214931,0.35533205619412517,-0.2479030198162568,-0.03888888888888886,0.1,20.0,1.0,1.9873113794414419,0.15801803593765815,0.45454545454545453,0.10599173553719009,0.008477025008770032,0.18702225737595807,0.026843422371319002,0.31222558756747254,1.1071124411300153
0.08,1.0015146513389128,1.0,-0.05363779745534569,0.4216939743281345,0.5345280764635603,0.8499750442354262,0.10004940711462451,0.41168151364093164,0.3328804347826087,0.03826086956521739,1.0,3.29199352059269,0.030804474561276107,0.07378374180149717,0.5095579450418161,0.4536439665471923,0.5345280764635603,0.05591397849462376,-0.0249701314217442,1.0,20.0,0.0,0.8870253336133862,0.2664067193691003,0.75,0.08068181818181816,0.10197456275170483,0.20447514418889107,0.0671491757137113,0.0,1.0
0.09,1.0129935211368437,1.041095890410959,-0.12363196665214438,0.3675935875317662,0.3997610513739546,0.5514580796360908,0.0703819989534275,0.21182588363757882,0.27319902319902317,0.04252747252747253,1.0,2.682682737272263,0.016431684940999506,0.04690894276114016,0.4365591397849462,0.6130227001194744,0.40358422939068106,-0.17646356033452815,0.032974910394265144,0.2,20.0,0.38461538461538464,3.7319861845522944,0.24129678134998306,0.5555555555555555,0.08510101010101012,0.12506850265648933,0.17193179986806723,0.08186253623231894,0.0,1.0
0.15,1.035856573705179,1.2499999999999998,-0.21685870722380352,0.11481156028285289,0.4698686371100164,0.19692149611328494,-0.028367710720651917,0.8013674870021231,0.2068627450980392,0.07411764705882352,1.0,4.085790751769217,0.021950881306694755,0.022116384715923226,0.48620689655172417,0.3404890207226136,0.4722495894909688,0.14571787582911055,0.013957307060755375,0.4,20.0,0.0,0.5938420290880426,0.3421214145708698,0.5555555555555555,0.13090909090909092,0.07717723484162584,0.15335982548159036,0.08273420152433536,0.4072117164152872,1.0438452240974077
0.09,1.0232235483311523,1.0,-0.15300866402697233,0.1905672382968807,0.42879330943847077,0.00028186673662131063,4.757147614287138e-05,0.8090899224330441,0.3137973137973138,0.04450549450549451,1.0,3.176639118874098,0.038369006922080305,0.04204523442549804,0.4505376344086021,0.4870769476372924,0.42879330943847066,-0.03653931322869031,0.021744324970131457,0.7,20.0,0.0,4.605155887983561,0.18982692800818718,0.5925925925925927,0.10934343434343435,0.09840587747474747,0.18443013227255953,0.14045152849958592,0.0,1.0
0.12,1.0335931143750265,1.1249999999999998,-0.19314343402471068,0.5545682188006091,0.5582375478927203,0.7079910590123571,-0.07851239669421486,0.2233033586953147,0.22348484848484848,0.05454545454545454,1.0,3.58544576220519,0.012900659354068622,0.057948827744435036,0.532088122605364,0.6826363507954164,0.5524904214559387,-0.15054822819005242,-0.020402298850574763,0.1,20.0,0.3333333333333333,2.505991939814355,0.1697948483075147,0.5,0.0715909090909091,0.05478614550123608,0.1528636796046099,0.016077440572282466,0.2796253175142652,1.1260548487308668
0.14,1.017116695281203,1.8333333333333328,-0.18685585396476023,0.013343907537955649,0.3971264367816092,0.02601608228325935,-0.0036997885835095,0.9563535144223769,0.20514950166112958,0.06511627906976744,1.0,3.724560053263268,0.021130531963649436,0.024464648079764846,0.4043513957307061,0.4713573463573464,0.3971264367816092,-0.06700595062664028,0.007224958949096916,0.7,20.0,0.6363636363636364,2.697211172345745,0.2931366359402576,0.5476190476190476,0.10194805194805195,0.059030713180575255,0.16926507506419,0.017876538468462523,0.294599139656858,1.0253686851726378
0.1,1.0247273512579635,1.0,-0.15992652134768304,0.10759373874060629,0.562962962962963,0.5713687824540126,0.06645021645021648,0.2193700041438399,0.2777777777777778,0.04777777777777778,1.0,3.337844996816224,0.023235786588126736,0.07248710852519039,0.6324074074074074,0.7309193121693122,0.5675925925925925,-0.09851190476190474,0.06481481481481488,1.0,20.0,0.7777777777777778,3.1015173316481395,0.17406736584923208,0.5666666666666667,0.12477272727272729,0.17903596706125424,0.17868981977575554,0.13751612806433222,0.23699005471543544,1.0656154747114899
0.07,1.01797571181568,1.1764705882352942,-0.11474586836450018,0.1550782346183513,0.13620071684587817,0.25225736364026746,0.03325553095138359,0.6592543567409568,0.2983870967741935,0.033118279569892474,1.0,3.212446567938311,0.014341547335369588,0.01731560862908276,0.21505376344086022,0.4450989314726801,0.13620071684587817,-0.23004516803181987,0.07885304659498205,0.2,20.0,0.05263157894736842,3.860638744418372,0.14785045695882637,0.8095238095238094,0.24935064935064935,0.3528549609707301,0.1749982541648274,0.10220493800487318,0.0,1.0
0.09,1.0098010098010097,1.176470588235294,-0.11011095615140509,0.1680487408910396,0.5376344086021505,0.2964559034393091,0.04277468563182846,0.5189239764486518,0.3232600732600733,0.04351648351648352,1.0,3.373591395426733,0.03833827240869367,0.1015814924138064,0.5598566308243728,0.5613997113997113,0.5376344086021505,-0.0015430805753385846,0.022222222222222254,0.7,20.0,0.0,2.257279146530351,0.27082419923612644,0.5555555555555556,0.10555555555555556,0.06865407025798281,0.1604816091740066,0.04363271943879358,0.0,1.0
0.09,1.0258776756238686,1.25,-0.14627429577912898,0.45866116285379427,0.6712066905615292,1.8971776093898052,0.15291851006136714,0.03318469446972928,0.3952991452991453,0.04351648351648352,1.0,2.817909869812909,0.07150216311218578,0.12354514646814405,0.6931899641577061,0.5930299539170507,0.6712066905615292,0.10016001024065535,0.02198327359617691,0.4,20.0,0.3333333333333333,2.453671275647018,0.18397852037120044,0.8148148148148149,0.14260558464440032,0.22705567315761707,0.285559280810172,0.11873927289748792,0.0,1.0
0.12,1.032861825081939,1.0,-0.21045917774991585,0.21360007487839305,0.5621647509578543,0.30115023753978565,-0.037436048799685095,0.5167753891304447,0.25,0.05454545454545454,1.0,3.6761352504969556,0.006448106873535378,0.02032162956228238,0.556704980842912,0.4167540322580645,0.56772030651341,0.13995094858484747,-0.01101532567049801,0.2,20.0,0.7142857142857143,3.962174868758793,0.17571078479045002,0.6944444444444443,0.12613636363636363,0.1522269332353518,0.1710785148037673,0.007225156024963995,0.2564762241285593,1.112527658996651
0.08,1.0032160452917818,1.058035714285714,-0.10162490547376968,0.09451410590022953,0.8026284348864993,0.18738419812695042,-0.03403890160183065,0.5288400203420202,0.28940217391304346,0.0391304347826087,1.0,2.516856324911749,0.005111875894856797,0.07004857403169763,0.8099163679808842,0.4551662340872575,0.8117084826762246,0.3547501338936267,-0.0017921146953404632,0.1,20.0,0.0,7.997599609501787,0.10762066221996756,0.9583333333333334,0.048155909486974555,0.07143447398463992,0.2424573001369324,0.029207812354790065,0.0,1.0
0.05,1.0015050724387917,1.0287539936102235,-0.04691990299952975,0.07616029508112615,0.5835013440860215,0.19718780885505813,-0.04321329639889193,0.6805511162893574,0.31842105263157894,0.024736842105263158,1.0,2.164725550275254,0.007950669344391386,0.045186365035395526,0.5677083333333334,0.40563973063973063,0.5885416666666666,0.16206860269360274,-0.02083333333333326,0.2,20.0,0.0,2.526706144814094,0.18121407728610306,0.7333333333333334,0.04905302881755675,0.045250903625332226,0.16324305381577384,0.013628916588149863,0.0,1.0
0.09,1.009032152393596,1.0254237288135593,-0.13016293617675423,0.39275421769526625,0.6140979689366787,0.3598630425611775,-0.05664803033224092,0.2569108129970207,0.31013431013431014,0.04351648351648352,1.0,3.263558337537432,0.0,0.07774055866161132,0.6400238948626046,0.5786617975734355,0.6178016726403823,0.06136209728916908,0.022222222222222254,0.7,20.0,0.125,3.832795053781542,0.18982692800818718,0.7407407407407408,0.060098890193568795,0.050838522134245834,0.1844909711707117,0.0008221562096798391,0.0,1.0
