variante,modelo,accuracy,f1_macro,recall_MCAR,recall_MAR,recall_MNAR,f1_MCAR,f1_MAR,f1_MNAR,acc_level1,acc_level2
V3plus_fullprob,KNN,0.4067796610169492,0.35619002467940314,0.3894736842105263,0.5133333333333333,0.12,0.4774193548387097,0.4935897435897436,0.0975609756097561,0.7322033898305085,0.4689265536723164
V3plus_fullprob,MLP,0.43050847457627117,0.4224113309256092,0.3894736842105263,0.47333333333333333,0.38,0.5481481481481482,0.46405228758169936,0.2550335570469799,0.7898305084745763,0.45685279187817257
V3plus_fullprob,NaiveBayes,0.46440677966101696,0.45521908591452953,0.4631578947368421,0.5066666666666667,0.34,0.6330935251798561,0.5117845117845118,0.22077922077922077,0.8271186440677966,0.465
V3plus_fullprob,XGBoost,0.4406779661016949,0.41863562968675705,0.4631578947368421,0.5066666666666667,0.2,0.624113475177305,0.48253968253968255,0.14925373134328357,0.8203389830508474,0.43434343434343436
V3plus_fullprob,CatBoost,0.4711864406779661,0.4433372188122389,0.4631578947368421,0.5466666666666666,0.26,0.6111111111111112,0.5173501577287066,0.20155038759689922,0.8169491525423729,0.48717948717948717
V3adv_hier_hard,RandomForest,0.4406779661016949,0.39289091523134084,0.4631578947368421,0.5533333333333333,0.06,0.624113475177305,0.5045592705167173,0.05,0.8203389830508474,0.43434343434343436
V3adv_hier_hard,GradientBoosting,0.4542372881355932,0.38408756285246,0.4631578947368421,0.6,0.0,0.6197183098591549,0.5325443786982249,0.0,0.8169491525423729,0.45685279187817257
V3adv_hier_hard,LogisticRegression,0.4067796610169492,0.356692301045537,0.4421052631578947,0.52,0.0,0.5915492957746479,0.4785276073619632,0.0,0.8033898305084746,0.4
V3adv_hier_hard,SVM_RBF,0.4067796610169492,0.35525259550667626,0.3894736842105263,0.5333333333333333,0.06,0.5323741007194245,0.48338368580060426,0.05,0.7796610169491526,0.43005181347150256
V3adv_hier_hard,KNN,0.423728813559322,0.40053525987359956,0.5052631578947369,0.4266666666666667,0.26,0.5549132947976878,0.4555160142348754,0.19117647058823528,0.7389830508474576,0.45294117647058824
V3adv_hier_hard,MLP,0.42033898305084744,0.3911930836749468,0.37894736842105264,0.52,0.2,0.5413533834586466,0.48297213622291024,0.14925373134328357,0.7932203389830509,0.4444444444444444
V3adv_hier_hard,NaiveBayes,0.3864406779661017,0.3817787359828608,0.3684210526315789,0.43333333333333335,0.28,0.5384615384615384,0.4262295081967213,0.18064516129032257,0.7966101694915254,0.395
V3adv_hier_hard,XGBoost,0.43050847457627117,0.3747044917257683,0.4631578947368421,0.5533333333333333,0.0,0.624113475177305,0.5,0.0,0.8203389830508474,0.41919191919191917
V3adv_hier_hard,CatBoost,0.44745762711864406,0.38468060475373284,0.4631578947368421,0.58,0.02,0.6153846153846154,0.5209580838323353,0.017699115044247787,0.8135593220338984,0.4489795918367347
V3adv_threshold,RandomForest,0.43389830508474575,0.38527570692690566,0.4421052631578947,0.5533333333333333,0.06,0.60431654676259,0.5015105740181269,0.05,0.8169491525423729,0.43434343434343436
V3adv_threshold,GradientBoosting,0.45084745762711864,0.38039656770159097,0.4421052631578947,0.6066666666666667,0.0,0.60431654676259,0.5368731563421829,0.0,0.8203389830508474,0.4595959595959596
V3adv_threshold,LogisticRegression,0.39322033898305087,0.3445533176072098,0.3894736842105263,0.5266666666666666,0.0,0.5606060606060606,0.47305389221556887,0.0,0.8169491525423729,0.395
V3adv_threshold,SVM_RBF,0.4067796610169492,0.35525259550667626,0.3894736842105263,0.5333333333333333,0.06,0.5323741007194245,0.48338368580060426,0.05,0.7796610169491526,0.43005181347150256
V3adv_threshold,KNN,0.3898305084745763,0.36663775593762654,0.35789473684210527,0.4533333333333333,0.26,0.4657534246575342,0.45484949832775917,0.1793103448275862,0.7322033898305085,0.4426229508196721
V3adv_threshold,MLP,0.41694915254237286,0.38812736826349664,0.3684210526315789,0.52,0.2,0.5343511450381679,0.48297213622291024,0.14705882352941177,0.7898305084745763,0.44221105527638194
V3adv_threshold,NaiveBayes,0.41694915254237286,0.41721795985138804,0.4631578947368421,0.43333333333333335,0.28,0.6330935251798561,0.4318936877076412,0.18666666666666668,0.8271186440677966,0.395
V3adv_threshold,XGBoost,0.43050847457627117,0.3747044917257683,0.4631578947368421,0.5533333333333333,0.0,0.624113475177305,0.5,0.0,0.8203389830508474,0.41919191919191917
V3adv_threshold,CatBoost,0.45084745762711864,0.3875968530772536,0.4631578947368421,0.5866666666666667,0.02,0.6197183098591549,0.5253731343283582,0.017699115044247787,0.8169491525423729,0.4517766497461929
V3adv_soft3zone,RandomForest,0.43728813559322033,0.3869190745285864,0.4631578947368421,0.5533333333333333,0.04,0.624113475177305,0.503030303030303,0.03361344537815126,0.8169491525423729,0.4292929292929293
V3adv_soft3zone,GradientBoosting,0.4610169491525424,0.3864359175581347,0.4631578947368421,0.6133333333333333,0.0,0.6197183098591549,0.5395894428152492,0.0,0.8203389830508474,0.467005076142132
